sample_id,label_lsm_static,performer_index_unverified,source_v1_relative_path,source_v1_sha256,canonical_relative_path,canonical_sha256,source_centroid_x,source_centroid_y,source_centroid_z,source_radius,content_duplicate_group_size,is_duplicate_content,is_quarantined_duplicate_copy,split,dataset_doi,license
w2,W,2,W\w2.txt,a10b785efc889414bfc44d2509509510cf73e2f137f7daec7be520b51225c43c,W\w2.npy,c711716b43f92dcef48ded18a09e5316e2a6d01d2a02a7b9e82d744cc87760a8,2.9245958655971645e-17,7.555315537168267e-09,-1.888828927002026e-09,0.999999916190829,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w3,W,3,W\w3.txt,2cb0d0ce2d6f5665c2bccf0e83f1ec87582bf4c38a786b011a04583d4d338da7,W\w3.npy,5259889b70f6a1ceb94fc362f4eda41a284bf433c691c69bb57e7a6f7bfec5bd,-1.009571332109133e-17,7.767994997746201e-10,7.767995886614557e-10,1.000000102866195,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w4,W,4,W\w4.txt,d79297c591b5587dfb215a3b93d7166bad8a7138408ea0b0dbd7d443c5170e3f,W\w4.npy,78df416a8122c73e45b02f4b0dd5204402c2f97b7980af9debb06ea2e11fb77a,-0.004964652738208295,-0.006112049699271924,0.0006250332383665699,1.0057995472794508,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w5,W,5,W\w5.txt,1711af463165280838c8b6b13b9590983e301d4a925bd8d3260619bbafd5b4df,W\w5.npy,7115ce8db2b1b7fb87f49f55e5a26bc904e3db0e524f636c3b95fa84fb766219,-1.009896995402064e-09,6.463340912096932e-09,-3.029690966229717e-09,1.0000000135287823,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w6,W,6,W\w6.txt,7c799074a1dfbd1bb42e30ef3cacd6d100be683eb2e8c6442436837af753705b,W\w6.npy,8c9ef94c18de5e9a31990fbcc05dc47b9b3f8a6c7ae73b79c9b2b6fb1c67367e,-5.767187713983586e-09,-3.6424347321053467e-09,8.499013520722595e-09,0.9999997975944426,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w7,W,7,W\w7.txt,df25364890a2ea520749a330b83ed995a0432dbc5f964f912a601918d443c093,W\w7.npy,d1fa7ea21dcea0e1c799e1816588eaf74f5a0e8d3218137e0c9ba549f2d1e0d5,4.6341463404999885e-09,-3.65853642817141e-09,2.4390242287436524e-10,0.9999997916403043,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w8,W,8,W\w8.txt,986e4d106562b9743f789eadf9653af634c49a4e2ab922987b56b310a7343b6e,W\w8.npy,1e94b89d2a3228830b4ead3bacd625312e08d09a97290cd0f9ef083e7d179b7e,-0.003990190035587197,-0.003330722775800699,-0.0003240332740213532,1.0035201093452288,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w9,W,9,W\w9.txt,9f458f55f7263cfaf70da2e66004476642a50d036beeb74777ec6651ee0c07bc,W\w9.npy,694a5daeb207431f63b7150257d355918589e379dcfe26c74d5cb9a912da1d44,-0.003274886033857313,-0.005508638149939552,-0.0023628397823458216,1.0039187266914575,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y1,Y,1,Y\y1.txt,73674acb5fcb18046a0613aef99938bc898b1e32e18d2796e9bdd40fbce9a290,Y\y1.npy,2097c45c02a758f2569c0831d01cf74b0d089011f56bd2d2358bbd36497cdf47,-2.5157232771227257e-09,2.9350104790294506e-09,5.870020963874771e-09,1.0000002153055678,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y10,Y,10,Y\y10.txt,0263c2ebad1c93088fb32370692c0143f430eced017b07943d3b1485dc8da46a,Y\y10.npy,8a3ce835eb1005a2335cd5548fecc967e8408d420b139bd9743755a983e855f2,-3.7174721320151686e-10,1.8587360634745012e-09,-4.8327137545871854e-09,1.0000003267762299,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y11,Y,11,Y\y11.txt,799479ef7646b9b66f27707794651a554497c8eba574f4961d1f6b290f4943ca,Y\y11.npy,6c2048eb40896ee8cfdd32e9c2769b2b46814f2a7a5ba340557d25a079896a32,5.470887173163919e-09,1.172332927198556e-08,-3.828729266243457e-18,0.999999571815322,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y12,Y,12,Y\y12.txt,05200b87579e6a9e7fa3c1cb4cd67a43ba6273f3ba77e3b66ea180a6734290fd,Y\y12.npy,a6aee239bf0c39688043cc41a0945795451daf10d0cc0930cfd7f9e94b69aab8,4.791566807651149e-10,1.437470054690264e-09,1.7156057759540633e-18,1.000000150023166,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y13,Y,13,Y\y13.txt,b1faa2ef7be1112417a066e83bb2ab56c0be5ef28c27845ae1ffc82d1dca9b4d,Y\y13.npy,15b2f95c04e168e3646b54e37d8cb0c72e1d6f2138049fece34a561dcc972073,3.0239590571021534e-09,7.90881599899079e-09,4.419632474638422e-09,0.9999997650337835,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y14,Y,14,Y\y14.txt,cda6e28419b7b3c6b3ab39833e3aad9b2859ed2e2d2b89cfe00b47400afe3faa,Y\y14.npy,ba750bc1953c29cfb00a6b6fe52d49126cf3066b2617b4eda1a664c8caf7687b,3.7147102153834967e-10,5.5720653824012415e-09,-1.1144130730334842e-09,0.9999996497422897,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y15,Y,15,Y\y15.txt,ad3a048fd1311b554c335569258dc089ba2fb64486bad559ae5ce927479590ac,Y\y15.npy,91c35a489bae87492ca2586aae13b2cab113dbce2df862f2c0d43cf9bf823f53,1.1257035653435569e-09,5.6285178214270405e-09,-3.752345213175513e-09,0.9999996958316023,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y2,Y,2,Y\y2.txt,12ff6c8e18ffefad4ca79f230a03e449429cc5aab20e271e21166fb6feacec7b,Y\y2.npy,61e1cdfa12130f0a89bc7b6da1766184ed7b78fecadfdc5504c669c87f850b31,3.0191210817298316e-09,4.360952472595207e-09,8.386447481424647e-09,1.000000110935422,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y3,Y,3,Y\y3.txt,1a224a983aad073a6561bc2fed8e2ceb0d74187486fcb114a3f1380b508470c4,Y\y3.npy,16437b2a2093fc6df900ca84918e7e9bd355af7c154e59ad1d4ce06c9b4122e9,-2.973534595609194e-10,3.865595886107592e-09,2.9735355844108606e-09,1.0000001468793793,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y4,Y,4,Y\y4.txt,877824fc066f2a5cb4efe1c86a608129a345ce109537d2fc09d65bd1d73a87c6,Y\y4.npy,6dd039fea15bd1924acf90e85a09a6543378b98485329cadc951996cb6214783,8.432349584631014e-09,4.599462824276884e-09,9.965504043646998e-09,0.9999999736464739,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y5,Y,5,Y\y5.txt,17e942d16d15f0d62549cdfd44572d742e9345d95ca8d3fc51edf4d6ca8d2fea,Y\y5.npy,0dc73602a718a771376e6b018e14840446a1cf698d90f8bba5d1606f33400d68,5.94353692661461e-10,3.2689452239380557e-09,-5.052005939716301e-09,1.0000003740297947,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y6,Y,6,Y\y6.txt,dbc6edecaade7560047c069764b9f186c504b36d7938c5bb5d2ddab39913e28f,Y\y6.npy,36982aa466d83d2d1a1aca77f7fd43aef04964318da9c4764252a1ed7bbf5edb,-3.5355416190126435e-09,5.210271671412244e-09,1.0606624482366066e-08,0.9999998245448252,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y7,Y,7,Y\y7.txt,af2197545c2f97d742a44e1a2b0ed7004ec246710533ebb2119549e89798eb29,Y\y7.npy,c978d1fe7b49ee6a9642b96258fd35886b7b5ac4a5b357ae342ad74236fc52bf,-6.004202958880442e-09,-3.602522109038442e-09,-9.606724712804168e-09,0.9999995643041955,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y8,Y,8,Y\y8.txt,bb485bf642a5dcbbd97fad2e4a195c67dcd5225af356766faec4c48a28c71457,Y\y8.npy,751c93339bcf6057db9f6c8d9b338f15af1f96c4313a8e481ada9236c191835d,5.336179844964941e-10,-1.0672361086891406e-09,1.0138740663799517e-08,0.9999998842208523,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
y9,Y,9,Y\y9.txt,2681aee34a3f59791917a253131192bb78d0e85e7a2bf7a960c819ff0c359f25,Y\y9.npy,45029ee59a1fcd270f89004a16a28496d2e703bbd43b6b760588969aa6e7e99d,-3.151260559220348e-09,-8.403361654211366e-09,-1.0504201743268876e-09,1.000000346318477,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
